concept_id,code,source,datatype
10074,130843,MCL/CIEL,N/A
10074,60389000,"SNOMED CT",N/A
10074,10074,local,N/A
10075,10075,local,N/A
10076,10076,local,N/A
10077,10077,local,Text
10078,10078,local,N/A
10079,10079,local,N/A
10080,10080,local,N/A
10081,10081,local,N/A
10083,10083,local,Coded
10084,10084,local,Coded
10085,165001,"KENYA EMR",Coded
10085,10085,local,Coded
10086,10086,local,Coded
10087,163766,MCL/CIEL,Coded
10087,10087,local,Coded
10088,78342,MCL/CIEL,N/A
10088,10088,local,N/A
10095,160491,MCL/CIEL,N/A
10096,164385,MCL/CIEL,N/A
10116,160037,MCL/CIEL,N/A
10121,138554,MCL/CIEL,N/A
10121,119420,MCL/CIEL,N/A
10123,161051,MCL/CIEL,Coded
10126,10847001,"SNOMED CT",N/A
10126,161723,MCL/CIEL,N/A
10129,132814,MCL/CIEL,N/A
10129,254637007,"SNOMED CT",N/A
10138,160552,MCL/CIEL,N/A
10141,117462,MCL/CIEL,N/A
10141,66931009,"SNOMED CT",N/A
10142,138216,MCL/CIEL,N/A
10142,37064009,"SNOMED CT",N/A
10143,163053,MCL/CIEL,N/A
10143,385633008,"SNOMED CT",N/A
10151,119441,MCL/CIEL,N/A
10151,420422005,"SNOMED CT",N/A
10200,162081,MCL/CIEL,N/A
10210,156526,MCL/CIEL,N/A
10211,148324,MCL/CIEL,N/A
10213,163515,MCL/CIEL,Coded
10214,164088,MCL/CIEL,Coded
10216,164085,MCL/CIEL,N/A
10218,116474,MCL/CIEL,N/A
10220,132636,MCL/CIEL,N/A
10221,159402,MCL/CIEL,Coded
10222,160910,MCL/CIEL,N/A
10223,127778,MCL/CIEL,N/A
10224,160909,MCL/CIEL,N/A
10225,160908,MCL/CIEL,Coded
10227,1854,MCL/CIEL,Coded
10239,162747,MCL/CIEL,Coded
10246,127833,MCL/CIEL,N/A
10249,160913,MCL/CIEL,Numeric
10250,160915,MCL/CIEL,Numeric
10253,159951,MCL/CIEL,Date
10268,164969,"KENYA EMR",N/A
10318,116197,MCL/CIEL,N/A
10363,116030,MCL/CIEL,Coded
10364,151522,MCL/CIEL,N/A
10364,160159,MCL/CIEL,N/A
10365,162574,MCL/CIEL,Coded
10366,133481,MCL/CIEL,N/A
10367,1603,MCL/CIEL,Coded
10399,161074,MCL/CIEL,Coded
10400,164934,"KENYA EMR",Coded
10402,163589,MCL/CIEL,Coded
10412,164964,"KENYA EMR",Text
10413,162502,MCL/CIEL,Date
10417,162084,MCL/CIEL,Coded
10418,1619,MCL/CIEL,Coded
10420,164977,MCL/CIEL,N/A
10423,160085,MCL/CIEL,Coded
10424,135436,MCL/CIEL,N/A
10425,161543,MCL/CIEL,Coded
10426,162077,MCL/CIEL,Coded
10428,163454,MCL/CIEL,Coded
10431,159918,MCL/CIEL,Coded
10434,162080,MCL/CIEL,N/A
10473,159921,MCL/CIEL,Coded
10474,049,MCL/CIEL,N/A
10479,163565,MCL/CIEL,N/A
10485,1418,MCL/CIEL,Numeric
10491,1733,MCL/CIEL,N/A
10492,1822,MCL/CIEL,N/A
10506,115030,MCL/CIEL,Coded
10507,139579,MCL/CIEL,Coded
10508,160590,MCL/CIEL,Coded
10516,164359,MCL/CIEL,Text
10518,164983,"KENYA EMR",Text
10530,165002,"KENYA EMR",Text
10535,164161,MCL/CIEL,N/A
10547,124990,MCL/CIEL,N/A
10557,163339,MCL/CIEL,N/A
10586,163051,MCL/CIEL,N/A
10587,1422,MCL/CIEL,N/A
10591,164950,"KENYA EMR",Coded
10601,1808,MCL/CIEL,N/A
10603,162384,MCL/CIEL,N/A
10604,1732,MCL/CIEL,Coded
10605,147936,MCL/CIEL,N/A
10605,274905008,"SNOMED CT",N/A
10608,308121000,"SNOMED CT",N/A
10608,156345,MCL/CIEL,N/A
10611,163070,MCL/CIEL,N/A
10613,163069,MCL/CIEL,N/A
10616,163369,MCL/CIEL,N/A
10616,258415003,"SNOMED CT",N/A
10617,159995,MCL/CIEL,N/A
10617,65216001,"SNOMED CT",N/A
10621,161553,MCL/CIEL,N/A
10622,162263,MCL/CIEL,N/A
10623,162372,MCL/CIEL,N/A
10627,163594,MCL/CIEL,Numeric
10647,164144,MCL/CIEL,Coded
10648,160551,MCL/CIEL,N/A
10649,160541,MCL/CIEL,N/A
10650,159495,MCL/CIEL,Text
10651,160649,MCL/CIEL,Date
10652,1693,MCL/CIEL,Boolean
10653,160638,MCL/CIEL,Text
10654,142917,MCL/CIEL,N/A
10655,119574,MCL/CIEL,N/A
10656,143129,MCL/CIEL,N/A
10657,141128,MCL/CIEL,N/A
10658,131040,MCL/CIEL,N/A
10659,114399,MCL/CIEL,N/A
10660,162626,MCL/CIEL,N/A
10661,140070,MCL/CIEL,N/A
10662,117698,MCL/CIEL,N/A
10663,112989,MCL/CIEL,N/A
10664,114395,MCL/CIEL,N/A
10665,121657,MCL/CIEL,N/A
10666,144576,MCL/CIEL,N/A
10667,131015,MCL/CIEL,N/A
10668,111721,MCL/CIEL,N/A
10669,133028,MCL/CIEL,N/A
10670,133469,MCL/CIEL,N/A
10671,132653,MCL/CIEL,N/A
10672,131032,MCL/CIEL,N/A
10673,126535,MCL/CIEL,N/A
10674,141597,MCL/CIEL,N/A
10675,160208,MCL/CIEL,N/A
10676,163414,MCL/CIEL,Coded
10677,162309,MCL/CIEL,Coded
10678,1660,MCL/CIEL,Boolean
10679,162276,MCL/CIEL,Coded
10680,162278,MCL/CIEL,N/A
10681,160557,MCL/CIEL,Boolean
10682,162543,MCL/CIEL,N/A
10683,72609,MCL/CIEL,N/A
10684,162544,MCL/CIEL,N/A
10685,162547,MCL/CIEL,N/A
10686,162172,MCL/CIEL,N/A
10687,162175,MCL/CIEL,N/A
10688,162176,MCL/CIEL,N/A
10689,162548,MCL/CIEL,N/A
10690,162177,MCL/CIEL,N/A
10691,162542,MCL/CIEL,N/A
10692,162536,MCL/CIEL,N/A
10693,162537,MCL/CIEL,N/A
10694,162538,MCL/CIEL,N/A
10695,162539,MCL/CIEL,N/A
10696,162540,MCL/CIEL,N/A
10697,162541,MCL/CIEL,N/A
10698,148888,MCL/CIEL,N/A
10699,118773,MCL/CIEL,N/A
10700,140039,MCL/CIEL,N/A
10701,159347,MCL/CIEL,N/A
10702,160754,MCL/CIEL,N/A
10703,160755,MCL/CIEL,N/A
10704,160756,MCL/CIEL,N/A
10705,160758,MCL/CIEL,N/A
10706,160753,MCL/CIEL,Date
10707,162877,MCL/CIEL,Coded
10708,160080,MCL/CIEL,Numeric
10709,160652,MCL/CIEL,N/A
10710,140125,MCL/CIEL,N/A
10711,123074,MCL/CIEL,N/A
10712,140940,MCL/CIEL,N/A
10713,140827,MCL/CIEL,N/A
10714,139100,MCL/CIEL,N/A
10715,139075,MCL/CIEL,N/A
10716,135841,MCL/CIEL,N/A
10717,160285,MCL/CIEL,N/A
10718,110099,MCL/CIEL,N/A
10719,126318,MCL/CIEL,N/A
10720,123588,MCL/CIEL,N/A
10721,127639,MCL/CIEL,N/A
10722,140147,MCL/CIEL,N/A
10723,136522,MCL/CIEL,N/A
10724,136282,MCL/CIEL,N/A
10725,124087,MCL/CIEL,N/A
10726,159423,MCL/CIEL,Coded
10727,160430,MCL/CIEL,Text
10728,160521,MCL/CIEL,N/A
10729,163201,MCL/CIEL,Coded
10730,152807,MCL/CIEL,N/A
10731,163197,MCL/CIEL,N/A
10732,163196,MCL/CIEL,N/A
10733,163195,MCL/CIEL,N/A
10734,163200,MCL/CIEL,N/A
10735,160110,MCL/CIEL,Numeric
10735,162878,MCL/CIEL,Numeric
10736,162550,MCL/CIEL,Date
10737,161561,MCL/CIEL,Date
10738,164103,MCL/CIEL,N/A
10739,160631,MCL/CIEL,N/A
10740,160539,MCL/CIEL,N/A
10741,164352,MCL/CIEL,Coded
10741,160640,MCL/CIEL,Coded
10742,159982,MCL/CIEL,Coded
10743,161357,MCL/CIEL,N/A
10744,130059,MCL/CIEL,N/A
10745,112116,MCL/CIEL,N/A
10746,163609,MCL/CIEL,N/A
10747,160534,MCL/CIEL,Date
10748,160535,MCL/CIEL,Text
10749,161552,MCL/CIEL,Date
10750,159960,MCL/CIEL,N/A
10751,159968,MCL/CIEL,Numeric
10752,159964,MCL/CIEL,Datetime
10753,159981,MCL/CIEL,N/A
10754,159956,MCL/CIEL,Coded
10755,159958,MCL/CIEL,Coded
10756,160035,MCL/CIEL,N/A
10757,159978,MCL/CIEL,N/A
10758,159979,MCL/CIEL,Coded
10759,159977,MCL/CIEL,N/A
10760,159976,MCL/CIEL,Coded
10761,162202,MCL/CIEL,Coded
10762,162203,MCL/CIEL,N/A
10763,162204,MCL/CIEL,N/A
10764,164104,MCL/CIEL,N/A
10765,152526,MCL/CIEL,N/A
10766,163611,MCL/CIEL,N/A
10767,1662,MCL/CIEL,Boolean
10768,162570,MCL/CIEL,N/A
10769,164082,MCL/CIEL,Coded
10770,164081,MCL/CIEL,N/A
10771,164078,MCL/CIEL,N/A
10772,164079,MCL/CIEL,N/A
10773,164080,MCL/CIEL,N/A
10774,164095,MCL/CIEL,N/A
10775,160032,MCL/CIEL,N/A
10776,164097,MCL/CIEL,N/A
10777,160030,MCL/CIEL,N/A
10778,164098,MCL/CIEL,N/A
10779,164099,MCL/CIEL,N/A
10780,164100,MCL/CIEL,N/A
10781,164101,MCL/CIEL,N/A
10782,164092,MCL/CIEL,Coded
10783,164073,MCL/CIEL,Date
10784,164074,MCL/CIEL,Date
10785,159098,MCL/CIEL,Coded
10786,118983,MCL/CIEL,Coded
10787,512,MCL/CIEL,Coded
10788,164075,MCL/CIEL,Coded
10789,1405,MCL/CIEL,Boolean
10790,164400,MCL/CIEL,Date
10791,164965,"KENYA EMR",Coded
10792,164932,"KENYA EMR",Coded
10793,160563,MCL/CIEL,Coded
10794,164931,"KENYA EMR",Coded
10795,161361,MCL/CIEL,N/A
10796,104565,MCL/CIEL,N/A
10797,162565,MCL/CIEL,N/A
10798,162561,MCL/CIEL,N/A
10799,164511,MCL/CIEL,N/A
10800,164512,MCL/CIEL,N/A
10801,162563,MCL/CIEL,N/A
10802,162562,MCL/CIEL,N/A
10803,162559,MCL/CIEL,N/A
10804,164855,MCL/CIEL,Coded
10805,163300,MCL/CIEL,Coded
10806,113054,MCL/CIEL,Coded
10807,141585,MCL/CIEL,N/A
10808,142247,MCL/CIEL,N/A
10809,135462,MCL/CIEL,N/A
10810,116558,MCL/CIEL,N/A
10811,125198,MCL/CIEL,N/A
10812,139581,MCL/CIEL,N/A
10813,111061,MCL/CIEL,N/A
10814,163530,MCL/CIEL,Text
10815,78796,MCL/CIEL,N/A
10816,160574,MCL/CIEL,N/A
10817,1359,MCL/CIEL,Boolean
10818,126952,MCL/CIEL,N/A
10819,126939,MCL/CIEL,N/A
10820,125201,MCL/CIEL,N/A
10821,160981,MCL/CIEL,Text
10822,152228,MCL/CIEL,N/A
10823,128055,MCL/CIEL,N/A
10824,146893,MCL/CIEL,N/A
10825,127640,MCL/CIEL,N/A
10826,145712,MCL/CIEL,N/A
10827,164440,MCL/CIEL,N/A
10828,118872,MCL/CIEL,N/A
10829,150817,MCL/CIEL,N/A
10830,157498,MCL/CIEL,N/A
10831,161652,MCL/CIEL,Coded
10832,162229,MCL/CIEL,Coded
10833,164941,"KENYA EMR",Coded
10834,164940,"KENYA EMR",Coded
10835,160246,MCL/CIEL,Coded
10836,163089,MCL/CIEL,Coded
10837,162695,MCL/CIEL,Coded
10838,164886,MCL/CIEL,Coded
10839,163164,MCL/CIEL,Coded
10840,164360,MCL/CIEL,Coded
10841,160553,MCL/CIEL,Coded
10842,844,MCL/CIEL,Coded
10843,162224,MCL/CIEL,N/A
10844,160648,MCL/CIEL,N/A
10845,164936,"KENYA EMR",Coded
10846,162560,MCL/CIEL,N/A
10847,164976,"KENYA EMR",N/A
10848,164975,"KENYA EMR",N/A
10850,164973,"KENYA EMR",N/A
10851,164972,"KENYA EMR",N/A
10852,162240,MCL/CIEL,Coded
10853,160740,MCL/CIEL,N/A
10854,1667,MCL/CIEL,Coded
10855,160738,MCL/CIEL,Date
10856,160549,MCL/CIEL,N/A
10857,164951,"KENYA EMR",Coded
10858,120291,MCL/CIEL,N/A
10859,147215,MCL/CIEL,N/A
10860,151342,MCL/CIEL,N/A
10861,164952,"KENYA EMR",Coded
10862,164956,"KENYA EMR",Coded
10863,1459,MCL/CIEL,Boolean
10864,164953,"KENYA EMR",Coded
10865,164954,"KENYA EMR",Coded
10866,164955,"KENYA EMR",Coded
10867,164959,"KENYA EMR",Coded
10868,164410,MCL/CIEL,N/A
10869,1473,MCL/CIEL,Text
10870,162577,MCL/CIEL,Coded
10871,1540,MCL/CIEL,N/A
10872,160641,MCL/CIEL,Text
10873,160642,MCL/CIEL,Text
10874,160544,MCL/CIEL,N/A
10875,160757,MCL/CIEL,N/A
10876,160602,MCL/CIEL,Date
10877,159916,MCL/CIEL,N/A
10878,126127,MCL/CIEL,N/A
10879,127592,MCL/CIEL,N/A
10880,146192,MCL/CIEL,N/A
10881,154223,MCL/CIEL,N/A
10882,139981,MCL/CIEL,N/A
10883,117069,MCL/CIEL,N/A
10884,129318,MCL/CIEL,N/A
10885,135592,MCL/CIEL,N/A
10886,1588,MCL/CIEL,N/A
10887,159372,MCL/CIEL,N/A
10888,1443,MCL/CIEL,Numeric
10889,1444,MCL/CIEL,Text
10890,160863,MCL/CIEL,N/A
10891,160864,MCL/CIEL,N/A
10892,160865,MCL/CIEL,N/A
10893,159368,MCL/CIEL,Numeric
10894,82913,MCL/CIEL,N/A
10895,161542,MCL/CIEL,Coded
10896,164835,MCL/CIEL,N/A
10897,160478,MCL/CIEL,Coded
10898,163547,MCL/CIEL,Date
10899,160082,MCL/CIEL,Date
10900,1874,MCL/CIEL,N/A
10901,1402,MCL/CIEL,Boolean
10902,1365,MCL/CIEL,Boolean
10903,159734,MCL/CIEL,Coded
10904,161444,MCL/CIEL,Coded
10905,161438,MCL/CIEL,Numeric
10906,161443,MCL/CIEL,Coded
10907,161439,MCL/CIEL,Numeric
10908,162099,MCL/CIEL,N/A
10909,162097,MCL/CIEL,N/A
10910,162105,MCL/CIEL,N/A
10911,162098,MCL/CIEL,N/A
10912,162100,MCL/CIEL,N/A
10913,162106,MCL/CIEL,Coded
10914,162101,MCL/CIEL,Coded
10915,162102,MCL/CIEL,N/A
10916,162103,MCL/CIEL,N/A
10917,162104,MCL/CIEL,N/A
10918,162096,MCL/CIEL,Coded
10919,163590,MCL/CIEL,Coded
10920,139814,MCL/CIEL,N/A
10921,162089,MCL/CIEL,Coded
10922,164128,MCL/CIEL,N/A
10923,163784,MCL/CIEL,Date
10924,156277,MCL/CIEL,N/A
10925,1912,MCL/CIEL,Coded
10926,160481,MCL/CIEL,Coded
10927,163145,MCL/CIEL,Coded
10928,163455,MCL/CIEL,N/A
10930,1856,MCL/CIEL,Coded
10931,120216,MCL/CIEL,Coded
10932,1578,MCL/CIEL,N/A
10933,159949,MCL/CIEL,Coded
10934,164122,MCL/CIEL,Coded
10935,155871,MCL/CIEL,N/A
10936,161534,MCL/CIEL,Coded
10937,162091,MCL/CIEL,Coded
10938,159926,MCL/CIEL,Coded
10939,161096,MCL/CIEL,Coded
10940,1595,MCL/CIEL,N/A
10941,1646,MCL/CIEL,Text
10942,159893,MCL/CIEL,Numeric
10943,162133,MCL/CIEL,N/A
10944,162132,MCL/CIEL,N/A
10945,127522,MCL/CIEL,N/A
10946,115915,MCL/CIEL,N/A
10947,162129,MCL/CIEL,N/A
10948,145776,MCL/CIEL,N/A
10949,162130,MCL/CIEL,N/A
10950,159842,MCL/CIEL,N/A
10951,159843,MCL/CIEL,N/A
10952,159841,MCL/CIEL,N/A
10953,113919,MCL/CIEL,N/A
10954,162127,MCL/CIEL,Coded
10955,161004,MCL/CIEL,Coded
10956,162332,MCL/CIEL,N/A
10957,84879,MCL/CIEL,N/A
10958,1410,MCL/CIEL,Date
10959,1503,MCL/CIEL,Numeric
10960,113450,MCL/CIEL,N/A
10961,113440,MCL/CIEL,N/A
10962,164130,MCL/CIEL,Date
10963,164140,MCL/CIEL,Text
10964,164141,MCL/CIEL,Text
10965,162729,MCL/CIEL,Text
10966,159635,MCL/CIEL,Text
10967,161630,MCL/CIEL,Coded
10968,123174,MCL/CIEL,N/A
10969,1638,MCL/CIEL,N/A
10970,162055,MCL/CIEL,Coded
10971,162083,MCL/CIEL,N/A
10972,162082,MCL/CIEL,N/A
10973,164142,MCL/CIEL,Coded
10974,1679,MCL/CIEL,N/A
10975,1621,MCL/CIEL,Numeric
10976,83531,MCL/CIEL,N/A
10977,162586,MCL/CIEL,N/A
10978,1420,MCL/CIEL,Text
10979,162585,MCL/CIEL,Date
10980,163258,MCL/CIEL,Text
10981,1533,MCL/CIEL,Coded
10982,165347,"KENYA EMR",Text
10983,165219,MCL/CIEL,N/A
10984,165302,MCL/CIEL,Coded
10985,164968,"KENYA EMR",N/A
10986,164970,"KENYA EMR",N/A
10987,159615,MCL/CIEL,Coded
10988,164947,"KENYA EMR",Coded
10989,164942,"KENYA EMR",Coded
10990,164943,"KENYA EMR",Coded
10991,164944,"KENYA EMR",Coded
10992,164945,"KENYA EMR",Coded
10993,164946,"KENYA EMR",Coded
10994,1639,MCL/CIEL,Numeric
10995,163725,MCL/CIEL,Coded
10996,164435,MCL/CIEL,N/A
10998,1758,MCL/CIEL,Coded
10999,164891,MCL/CIEL,Date
11000,162846,MCL/CIEL,Numeric
11001,163310,MCL/CIEL,Coded
11002,164981,"KENYA EMR",Text
11003,164984,"KENYA EMR",Text
11004,164985,"KENYA EMR",Text
11005,164986,"KENYA EMR",Text
11006,164987,"KENYA EMR",Text
11007,164988,"KENYA EMR",Text
11008,164989,"KENYA EMR",Text
11009,164990,"KENYA EMR",Text
11010,164991,"KENYA EMR",Coded
11011,164992,"KENYA EMR",Text
11012,164993,"KENYA EMR",Text
11013,164994,"KENYA EMR",Coded
11014,164995,"KENYA EMR",Coded
11015,164996,"KENYA EMR",Coded
11016,164997,"KENYA EMR",Coded
11017,164998,"KENYA EMR",Coded
11018,1898,MCL/CIEL,Coded
11019,163108,MCL/CIEL,Text
11020,165000,"KENYA EMR",Text
11021,164961,"KENYA EMR",Coded
11022,165351,"KENYA EMR",Coded
11023,71648,MCL/CIEL,N/A
11024,165357,"KENYA EMR",N/A
11025,161549,MCL/CIEL,Coded
11026,161559,MCL/CIEL,N/A
11027,162170,MCL/CIEL,N/A
11028,160644,MCL/CIEL,Text
11029,160759,MCL/CIEL,Coded
11030,160123,MCL/CIEL,N/A
11031,1586,MCL/CIEL,Text
11032,165359,"KENYA EMR",Coded
11033,165360,"KENYA EMR",Coded
11034,165361,"KENYA EMR",Coded
11035,165362,"KENYA EMR",Coded
11036,165363,"KENYA EMR",Coded
11037,165364,"KENYA EMR",Coded
11038,165365,"KENYA EMR",Coded
11039,165366,"KENYA EMR",Coded
11040,162111,MCL/CIEL,N/A
11041,162112,MCL/CIEL,N/A
11042,162113,MCL/CIEL,N/A
11043,162114,MCL/CIEL,N/A
11044,162115,MCL/CIEL,N/A
11045,162116,MCL/CIEL,N/A
11046,162117,MCL/CIEL,N/A
11047,162118,MCL/CIEL,N/A
11048,162119,MCL/CIEL,N/A
11049,162110,MCL/CIEL,Coded
11050,162122,MCL/CIEL,N/A
11051,162123,MCL/CIEL,Coded
11052,162124,MCL/CIEL,N/A
11053,162120,MCL/CIEL,N/A
11054,162125,MCL/CIEL,N/A
11055,162126,MCL/CIEL,N/A
11056,162588,MCL/CIEL,N/A
11057,159393,MCL/CIEL,N/A
11068,78950,MCL/CIEL,N/A
11074,149217,MCL/CIEL,N/A
11075,140487,MCL/CIEL,N/A
11081,1582,MCL/CIEL,N/A
11082,160658,MCL/CIEL,Coded
11083,139534,MCL/CIEL,N/A
11084,135764,MCL/CIEL,N/A
11085,120069,MCL/CIEL,N/A
11086,162230,MCL/CIEL,Coded
11087,121725,MCL/CIEL,N/A
11088,161888,MCL/CIEL,N/A
11089,1647,MCL/CIEL,Numeric
11090,165656,MCL/CIEL,Coded
11094,165846,MCL/CIEL,Text
11095,165847,MCL/CIEL,Coded
11096,165793,MCL/CIEL,Coded
11097,165651,MCL/CIEL,Coded
11098,162869,MCL/CIEL,Datetime
11099,1730,MCL/CIEL,Date
11100,163403,MCL/CIEL,Coded
11101,165648,MCL/CIEL,Datetime
11102,165647,MCL/CIEL,Coded
11103,118876,MCL/CIEL,N/A
11104,150876,MCL/CIEL,N/A
11105,154435,MCL/CIEL,N/A
11106,117277,MCL/CIEL,N/A
11107,165646,MCL/CIEL,Coded
11108,155569,MCL/CIEL,N/A
11109,165834,MCL/CIEL,Coded
11110,165655,MCL/CIEL,Text
11111,165654,MCL/CIEL,Text
11112,165833,MCL/CIEL,Coded
11113,165850,MCL/CIEL,Coded
11114,165844,MCL/CIEL,Coded
11115,165845,MCL/CIEL,Text
11116,165849,MCL/CIEL,Text
11117,165848,MCL/CIEL,Coded
11118,162884,MCL/CIEL,N/A
11119,165639,MCL/CIEL,N/A
11120,165641,MCL/CIEL,N/A
11121,165752,MCL/CIEL,N/A
11122,165744,MCL/CIEL,N/A
11123,165753,MCL/CIEL,N/A
11124,159640,MCL/CIEL,Coded
11125,165657,MCL/CIEL,Coded
11126,165660,MCL/CIEL,N/A
11127,165634,MCL/CIEL,N/A
11128,165667,MCL/CIEL,N/A
11129,165661,MCL/CIEL,N/A
11130,165662,MCL/CIEL,N/A
11131,165663,MCL/CIEL,N/A
11132,165658,MCL/CIEL,N/A
11133,165659,MCL/CIEL,N/A
11134,165637,MCL/CIEL,N/A
11135,165851,MCL/CIEL,Text
11136,162689,MCL/CIEL,Text
11137,1354,MCL/CIEL,Text
11138,165794,MCL/CIEL,N/A
11141,165871,MCL/CIEL,N/A
11142,165870,MCL/CIEL,N/A
11188,5000001,"KENYA EMR",N/A
11221,71533,MCL/CIEL,N/A
11222,82990,MCL/CIEL,N/A
11223,83405,MCL/CIEL,N/A
11224,113555,MCL/CIEL,N/A
11225,113146,MCL/CIEL,N/A
11226,121540,MCL/CIEL,N/A
11227,139545,MCL/CIEL,N/A
11228,130966,MCL/CIEL,N/A
11229,114164,MCL/CIEL,N/A
11230,126309,MCL/CIEL,N/A
11233,160530,MCL/CIEL,Coded
11234,5000022,"KENYA EMR",Coded
11235,5000021,"KENYA EMR",N/A
11236,5000020,"KENYA EMR",N/A
11237,5000013,"KENYA EMR",Coded
11238,5000014,"KENYA EMR",Coded
11239,5000015,"KENYA EMR",Coded
11240,5000016,"KENYA EMR",Numeric
11241,5000018,"KENYA EMR",Coded
11242,5000019,"KENYA EMR",N/A
11243,5000030,"KENYA EMR",Coded
11244,5000031,"KENYA EMR",N/A
11246,5000000,"KENYA EMR",Coded
11247,5000004,"KENYA EMR",N/A
11248,5000003,"KENYA EMR",N/A
11249,5000005,"KENYA EMR",N/A
11250,5000006,"KENYA EMR",N/A
11251,5000002,"KENYA EMR",N/A
11252,5000010,"KENYA EMR",Coded
11253,5000024,"KENYA EMR",N/A
11254,5000025,"KENYA EMR",N/A
11255,5000026,"KENYA EMR",N/A
11256,5000027,"KENYA EMR",N/A
11257,5000028,"KENYA EMR",N/A
11258,5000029,"KENYA EMR",N/A
11259,5000023,"KENYA EMR",Coded
11260,5000033,"KENYA EMR",N/A
11261,5000034,"KENYA EMR",N/A
11262,5000035,"KENYA EMR",N/A
11263,5000036,"KENYA EMR",N/A
11264,5000037,"KENYA EMR",N/A
11265,5000038,"KENYA EMR",N/A
11266,5000039,"KENYA EMR",N/A
11267,5000040,"KENYA EMR",N/A
11268,5000041,"KENYA EMR",N/A
11269,5000042,"KENYA EMR",N/A
11270,5000044,"KENYA EMR",Text
11271,5000045,"KENYA EMR",Text
11272,5000046,"KENYA EMR",Text
11273,5000047,"KENYA EMR",Text
11274,149160,MCL/CIEL,N/A
11275,149166,MCL/CIEL,N/A
11280,156923,MCL/CIEL,N/A
11281,114193,MCL/CIEL,N/A
