concept_id,code,source,datatype,source_code
6004,6004,CIEL,Coded,6004CIEL
120345,6006,AMPATH,N/A,6006AMPATH
1488,601006,"IMO ProblemIT",N/A,"601006IMO ProblemIT"
78010,60149003,"SNOMED CT",N/A,"60149003SNOMED CT"
132630,601889,"IMO ProblemIT",N/A,"601889IMO ProblemIT"
124637,6020002,"SNOMED CT",N/A,"6020002SNOMED CT"
118771,6020,AMPATH,N/A,6020AMPATH
118771,6020,PIH,N/A,6020PIH
115835,6024,AMPATH,N/A,6024AMPATH
152953,602831,"IMO ProblemIT",N/A,"602831IMO ProblemIT"
133027,6029,AMPATH,Boolean,6029AMPATH
133027,6029,PIH,Boolean,6029PIH
121629,6030,AMPATH,N/A,6030AMPATH
152756,603357,"IMO ProblemIT",N/A,"603357IMO ProblemIT"
152727,603395,"IMO ProblemIT",N/A,"603395IMO ProblemIT"
133632,6034,AMPATH,N/A,6034AMPATH
119537,6038,AMPATH,N/A,6038AMPATH
78280,6038,RxNORM,N/A,6038RxNORM
139084,6039,AMPATH,N/A,6039AMPATH
6046,6046,AMPATH,Coded,6046AMPATH
6046,6046,CIEL,Coded,6046CIEL
79833,60727003,"SNOMED CT",N/A,"60727003SNOMED CT"
121689,609328004,"SNOMED CT",N/A,"609328004SNOMED CT"
149077,60967006,"SNOMED CT",N/A,"60967006SNOMED CT"
6096,6096,AMPATH,Coded,6096AMPATH
6096,6096,CIEL,Coded,6096CIEL
115835,60,PIH,N/A,60PIH
159836,6102,AMPATH,N/A,6102AMPATH
159833,6103,AMPATH,N/A,6103AMPATH
124994,610,AMPATH,Coded,610AMPATH
2,61261009,"SNOMED CT",N/A,"61261009SNOMED CT"
78476,6135,RxNORM,N/A,6135RxNORM
159462,6138,PIH,N/A,6138PIH
115476,613,AMPATH,N/A,613AMPATH
103166,614534,RxNORM,N/A,614534RxNORM
116128,61462000,"SNOMED CT",N/A,"61462000SNOMED CT"
131377,61462000,"SNOMED NP",N/A,"61462000SNOMED NP"
127221,61486003,"SNOMED CT",N/A,"61486003SNOMED CT"
160095,6154,PIH,N/A,6154PIH
121692,61582004,"SNOMED CT",N/A,"61582004SNOMED CT"
71647,6159,AMPATH,N/A,6159AMPATH
159799,6171,AMPATH,N/A,6171AMPATH
1494,6173,AMPATH,Boolean,6173AMPATH
1589,6181,AMPATH,N/A,6181AMPATH
160521,6191,"PIH Malawi",N/A,"6191PIH Malawi"
160523,6193,"PIH Malawi",N/A,"6193PIH Malawi"
159791,6202,AMPATH,N/A,6202AMPATH
139084,620,AMPATH,N/A,620AMPATH
139084,620,PIH,N/A,620PIH
139084,620,"PIH Malawi",N/A,"620PIH Malawi"
1714,6215,AMPATH,Boolean,6215AMPATH
159785,6216,AMPATH,N/A,6216AMPATH
159783,6218,AMPATH,N/A,6218AMPATH
78632,6218,RxNORM,N/A,6218RxNORM
159524,6219,AMPATH,N/A,6219AMPATH
142412,62315008,"SNOMED CT",Coded,"62315008SNOMED CT"
119429,62315008,"SNOMED NP",N/A,"62315008SNOMED NP"
133473,6234,AMPATH,N/A,6234AMPATH
86663,623,AMPATH,N/A,623AMPATH
76613,6247001,"SNOMED CT",N/A,"6247001SNOMED CT"
84309,625,AMPATH,N/A,625AMPATH
153608,6263,PIH,N/A,6263PIH
153349,6264,PIH,N/A,6264PIH
159772,6269,AMPATH,N/A,6269AMPATH
84309,626,AMPATH,N/A,626AMPATH
1447,6282,AMPATH,N/A,6282AMPATH
148580,62853008,"SNOMED CT",N/A,"62853008SNOMED CT"
78643,628,AMPATH,N/A,628AMPATH
159715,6290,AMPATH,N/A,6290AMPATH
78643,629,AMPATH,N/A,629AMPATH
630,630,AMPATH,N/A,630AMPATH
630,630,CIEL,N/A,630CIEL
80586,631,AMPATH,N/A,631AMPATH
125205,63214,"IMO ProblemIT",N/A,"63214IMO ProblemIT"
80586,632,AMPATH,N/A,632AMPATH
148648,63393005,"SNOMED CT",N/A,"63393005SNOMED CT"
75523,633,AMPATH,N/A,633AMPATH
159405,6343,AMPATH,N/A,6343AMPATH
159407,6344,AMPATH,N/A,6344AMPATH
80487,635,AMPATH,N/A,635AMPATH
80487,636,AMPATH,N/A,636AMPATH
86347,63822004,"SNOMED CT",N/A,"63822004SNOMED CT"
1528,6396,PIH,N/A,6396PIH
78873,6398,RxNORM,N/A,6398RxNORM
1538,6399,AMPATH,N/A,6399AMPATH
1538,6400,AMPATH,N/A,6400AMPATH
159613,6402,AMPATH,N/A,6402AMPATH
159675,6403,AMPATH,N/A,6403AMPATH
159673,6407,AMPATH,N/A,6407AMPATH
5622,6408,"PIH Malawi",N/A,"6408PIH Malawi"
71153,64115004,"SNOMED CT",N/A,"64115004SNOMED CT"
128318,64144002,"SNOMED CT",N/A,"64144002SNOMED CT"
160022,64327005,"SNOMED CT",N/A,"64327005SNOMED CT"
77164,64349004,"SNOMED CT",N/A,"64349004SNOMED CT"
159662,6437,AMPATH,N/A,6437AMPATH
1560,6441,PIH,Coded,6441PIH
12,645,AMPATH,Coded,645AMPATH
116709,64667001,"SNOMED CT",N/A,"64667001SNOMED CT"
79037,6468,RxNORM,N/A,6468RxNORM
149478,6477,"PIH Malawi",N/A,"6477PIH Malawi"
114262,6495,"PIH Malawi",N/A,"6495PIH Malawi"
150917,6497,"PIH Malawi",N/A,"6497PIH Malawi"
143464,65095,"IMO ProblemIT",N/A,"65095IMO ProblemIT"
112171,65110003,"SNOMED CT",N/A,"65110003SNOMED CT"
159012,65124004,"SNOMED CT",N/A,"65124004SNOMED CT"
131113,65363002,"SNOMED CT",N/A,"65363002SNOMED CT"
902,6536,"PIH Malawi",N/A,"6536PIH Malawi"
75983,6541,RxNORM,N/A,6541RxNORM
160727,65616008,"SNOMED CT",N/A,"65616008SNOMED CT"
78280,656,AMPATH,N/A,656AMPATH
78280,656,PIH,N/A,656PIH
143928,6570,"IMO ProblemIT",N/A,"6570IMO ProblemIT"
159465,65853000,"SNOMED CT",N/A,"65853000SNOMED CT"
111759,66071002,"SNOMED CT",N/A,"66071002SNOMED CT"
160728,66089001,"SNOMED CT",N/A,"66089001SNOMED CT"
86688,6625006,"SNOMED CT",N/A,"6625006SNOMED CT"
136518,66354,"IMO ProblemIT",N/A,"66354IMO ProblemIT"
120,663,AMPATH,N/A,663AMPATH
664,664,AMPATH,N/A,664AMPATH
664,664,CIEL,N/A,664CIEL
664,664,PIH,N/A,664PIH
664,665,AMPATH,N/A,665AMPATH
79413,6672,RxNORM,N/A,6672RxNORM
971,66839005,"SNOMED CT",N/A,"66839005SNOMED CT"
1744,6711,PIH,N/A,6711PIH
307,67122001,"SNOMED NP",Coded,"67122001SNOMED NP"
130473,67352,"IMO ProblemIT",N/A,"67352IMO ProblemIT"
1472,674775,"IMO ProcedureIT",N/A,"674775IMO ProcedureIT"
128141,67599009,"SNOMED CT",N/A,"67599009SNOMED CT"
150626,67624004,"SNOMED CT",N/A,"67624004SNOMED CT"
79074,6769,PIH,N/A,6769PIH
144620,67700,"IMO ProblemIT",N/A,"67700IMO ProblemIT"
141128,67859,"IMO ProblemIT",N/A,"67859IMO ProblemIT"
147326,67868,"IMO ProblemIT",N/A,"67868IMO ProblemIT"
128310,67882000,"SNOMED CT",N/A,"67882000SNOMED CT"
136756,67939,"IMO ProblemIT",N/A,"67939IMO ProblemIT"
140485,6796,PIH,Coded,6796PIH
145455,68154008,"SNOMED CT",N/A,"68154008SNOMED CT"
133502,68235000,"SNOMED CT",N/A,"68235000SNOMED CT"
78643,68244,RxNORM,N/A,68244RxNORM
73628,68422006,"SNOMED CT",N/A,"68422006SNOMED CT"
146934,68456,"IMO ProblemIT",N/A,"68456IMO ProblemIT"
124665,68479,"IMO ProblemIT",N/A,"68479IMO ProblemIT"
111633,68566005,"SNOMED CT",N/A,"68566005SNOMED CT"
123876,68640004,"SNOMED CT",N/A,"68640004SNOMED CT"
1652,687064,RxNORM,Boolean,687064RxNORM
103172,687078,RxNORM,N/A,687078RxNORM
104893,687386,RxNORM,N/A,687386RxNORM
79723,6876,RxNORM,N/A,6876RxNORM
154015,688844,"IMO ProblemIT",N/A,"688844IMO ProblemIT"
690,688,AMPATH,N/A,688AMPATH
133632,68962001,"SNOMED CT",N/A,"68962001SNOMED CT"
153608,690619,"IMO ProblemIT",N/A,"690619IMO ProblemIT"
154317,690716,"IMO ProblemIT",N/A,"690716IMO ProblemIT"
690,690,AMPATH,N/A,690AMPATH
690,690,CIEL,N/A,690CIEL
139115,69103,"IMO ProblemIT",N/A,"69103IMO ProblemIT"
79755,6915,RxNORM,N/A,6915RxNORM
79782,6922,RxNORM,N/A,6922RxNORM
999,6930,"PIH Malawi",N/A,"6930PIH Malawi"
113517,69322001,"SNOMED CT",N/A,"69322001SNOMED CT"
79831,6932,RxNORM,N/A,6932RxNORM
694,693,AMPATH,N/A,693AMPATH
694,694,AMPATH,N/A,694AMPATH
694,694,CIEL,N/A,694CIEL
699,698,AMPATH,N/A,698AMPATH
71793,69918003,"SNOMED CT",N/A,"69918003SNOMED CT"
699,699,AMPATH,N/A,699AMPATH
699,699,CIEL,N/A,699CIEL
70056,70056,CIEL,N/A,70056CIEL
113223,70076002,"SNOMED CT",N/A,"70076002SNOMED CT"
1149,7010,"PIH Malawi",Coded,"7010PIH Malawi"
139146,7011001,"SNOMED CT",N/A,"7011001SNOMED CT"
70116,70116,CIEL,N/A,70116CIEL
72186,70150004,"SNOMED CT",N/A,"70150004SNOMED CT"
138689,701832,"IMO ProblemIT",N/A,"701832IMO ProblemIT"
70245,70245,CIEL,N/A,70245CIEL
70246,70246,CIEL,N/A,70246CIEL
160544,702900003,"SNOMED NP",N/A,"702900003SNOMED NP"
153740,703175,"IMO ProblemIT",N/A,"703175IMO ProblemIT"
153864,703194,"IMO ProblemIT",N/A,"703194IMO ProblemIT"
118393,70323002,"SNOMED CT",N/A,"70323002SNOMED CT"
74778,7034005,"SNOMED NP",N/A,"7034005SNOMED NP"
110125,703475,"IMO ProblemIT",N/A,"703475IMO ProblemIT"
703,703,AMPATH,N/A,703AMPATH
703,703,CIEL,N/A,703CIEL
703,703,PIH,N/A,703PIH
70420,70420,CIEL,N/A,70420CIEL
70439,70439,CIEL,N/A,70439CIEL
70465,70465,CIEL,N/A,70465CIEL
703,704,AMPATH,N/A,704AMPATH
931,704,RxNORM,N/A,704RxNORM
190,706506000,"SNOMED CT",N/A,"706506000SNOMED CT"
117671,70811,"IMO ProblemIT",Coded,"70811IMO ProblemIT"
12,708400,"IMO ProcedureIT",Coded,"708400IMO ProcedureIT"
159896,708599,"IMO ProcedureIT",N/A,"708599IMO ProcedureIT"
160729,70924004,"SNOMED CT",N/A,"70924004SNOMED CT"
154948,709328,"IMO ProblemIT",N/A,"709328IMO ProblemIT"
154964,709337,"IMO ProblemIT",N/A,"709337IMO ProblemIT"
155029,709342,"IMO ProblemIT",N/A,"709342IMO ProblemIT"
154983,709531,"IMO ProblemIT",N/A,"709531IMO ProblemIT"
155231,709669,"IMO ProblemIT",N/A,"709669IMO ProblemIT"
155495,709723,"IMO ProblemIT",N/A,"709723IMO ProblemIT"
155496,709726,"IMO ProblemIT",N/A,"709726IMO ProblemIT"
155554,709734,"IMO ProblemIT",N/A,"709734IMO ProblemIT"
156046,709791,"IMO ProblemIT",N/A,"709791IMO ProblemIT"
139083,709938,"IMO ProblemIT",N/A,"709938IMO ProblemIT"
110598,7099,PIH,N/A,7099PIH
147241,7102,PIH,N/A,7102PIH
154909,710349,"IMO ProblemIT",N/A,"710349IMO ProblemIT"
155392,710547,"IMO ProblemIT",N/A,"710547IMO ProblemIT"
159035,710703,"IMO ProblemIT",N/A,"710703IMO ProblemIT"
158420,710720,"IMO ProblemIT",N/A,"710720IMO ProblemIT"
132654,711234,"IMO ProblemIT",N/A,"711234IMO ProblemIT"
157544,711325,"IMO ProblemIT",N/A,"711325IMO ProblemIT"
71142,71142,CIEL,N/A,71142CIEL
135586,711447,"IMO ProblemIT",N/A,"711447IMO ProblemIT"
71152,71152,CIEL,N/A,71152CIEL
158289,711533,"IMO ProblemIT",N/A,"711533IMO ProblemIT"
71153,71153,CIEL,N/A,71153CIEL
71154,71154,CIEL,N/A,71154CIEL
71159,71159,CIEL,N/A,71159CIEL
71160,71160,CIEL,N/A,71160CIEL
71162,71162,CIEL,N/A,71162CIEL
152973,712049,"IMO ProblemIT",N/A,"712049IMO ProblemIT"
158460,712470,"IMO ProblemIT",N/A,"712470IMO ProblemIT"
160148,7127,PIH,N/A,7127PIH
135761,71325002,"SNOMED CT",N/A,"71325002SNOMED CT"
142126,714035,"IMO ProblemIT",N/A,"714035IMO ProblemIT"
147326,71419002,"SNOMED CT",N/A,"71419002SNOMED CT"
131694,71457002,"SNOMED CT",N/A,"71457002SNOMED CT"
71560,71560,CIEL,N/A,71560CIEL
71647,71647,CIEL,N/A,71647CIEL
71709,71709,CIEL,N/A,71709CIEL
76342,71724000,"SNOMED CT",N/A,"71724000SNOMED CT"
139546,71750,"IMO ProblemIT",N/A,"71750IMO ProblemIT"
71780,71780,CIEL,N/A,71780CIEL
71781,71781,CIEL,N/A,71781CIEL
71793,71793,CIEL,N/A,71793CIEL
115835,7180009,"SNOMED CT",N/A,"7180009SNOMED CT"
123093,718318,"IMO ProblemIT",N/A,"718318IMO ProblemIT"
71916,71916,CIEL,N/A,71916CIEL
155940,719517,"IMO ProblemIT",N/A,"719517IMO ProblemIT"
147267,719703,"IMO ProblemIT",N/A,"719703IMO ProblemIT"
163794,71978007,"SNOMED CT",N/A,"71978007SNOMED CT"
160197,7198,PIH,N/A,7198PIH
71152,719,RxNORM,N/A,719RxNORM
71153,720,RxNORM,N/A,720RxNORM
72120,72120,CIEL,N/A,72120CIEL
72186,72186,CIEL,N/A,72186CIEL
160208,7224,PIH,N/A,7224PIH
71159,722,RxNORM,N/A,722RxNORM
149856,72322,"IMO ProblemIT",N/A,"72322IMO ProblemIT"
70246,72387009,"SNOMED CT",N/A,"72387009SNOMED CT"
126127,7238,PIH,N/A,7238PIH
71160,723,RxNORM,N/A,723RxNORM
117829,7250,PIH,N/A,7250PIH
507,72583,"IMO ProblemIT",N/A,"72583IMO ProblemIT"
146520,72605008,"SNOMED CT",N/A,"72605008SNOMED CT"
970,72705000,"SNOMED CT",N/A,"72705000SNOMED CT"
72760,72760,CIEL,N/A,72760CIEL
72822,72822,CIEL,N/A,72822CIEL
72835,72835,CIEL,N/A,72835CIEL
122499,72866009,"SNOMED CT",N/A,"72866009SNOMED CT"
298,72934000,"SNOMED CT",N/A,"72934000SNOMED CT"
161363,729581,RxNORM,N/A,729581RxNORM
72987,72987,CIEL,N/A,72987CIEL
72990,72990,CIEL,N/A,72990CIEL
73006,73006,CIEL,N/A,73006CIEL
73030,73030,CIEL,N/A,73030CIEL
73041,73041,CIEL,N/A,73041CIEL
73042,73042,CIEL,N/A,73042CIEL
73043,73043,CIEL,N/A,73043CIEL
73044,73044,CIEL,N/A,73044CIEL
73092,73092,CIEL,N/A,73092CIEL
730,730,AMPATH,Numeric,730AMPATH
730,730,CIEL,Numeric,730CIEL
73136,73136,CIEL,N/A,73136CIEL
73138,73138,CIEL,N/A,73138CIEL
73139,73139,CIEL,N/A,73139CIEL
119481,73211009,"SNOMED CT",Coded,"73211009SNOMED CT"
73239,73239,CIEL,N/A,73239CIEL
70245,732,AMPATH,N/A,732AMPATH
126371,73430006,"SNOMED CT",N/A,"73430006SNOMED CT"
73447,73447,CIEL,N/A,73447CIEL
73449,73449,CIEL,N/A,73449CIEL
73451,73451,CIEL,N/A,73451CIEL
73503,73503,CIEL,N/A,73503CIEL
73564,73564,CIEL,N/A,73564CIEL
150898,735915,"IMO ProblemIT",N/A,"735915IMO ProblemIT"
73594,73594,CIEL,N/A,73594CIEL
71780,735,AMPATH,N/A,735AMPATH
141585,736012,"IMO ProblemIT",N/A,"736012IMO ProblemIT"
133467,736091,"IMO ProblemIT",N/A,"736091IMO ProblemIT"
132648,736101,"IMO ProblemIT",N/A,"736101IMO ProblemIT"
73623,73623,CIEL,N/A,73623CIEL
73624,73624,CIEL,N/A,73624CIEL
5245,736264,"IMO ProblemIT",Coded,"736264IMO ProblemIT"
73628,73628,CIEL,N/A,73628CIEL
73629,73629,CIEL,N/A,73629CIEL
73631,73631,CIEL,N/A,73631CIEL
73632,73632,CIEL,N/A,73632CIEL
73043,736,AMPATH,N/A,736AMPATH
71152,73756003,"SNOMED CT",N/A,"73756003SNOMED CT"
73043,737,AMPATH,N/A,737AMPATH
149342,73855005,"SNOMED CT",N/A,"73855005SNOMED CT"
159250,739191,"IMO ProblemIT",N/A,"739191IMO ProblemIT"
154944,739465,"IMO ProblemIT",N/A,"739465IMO ProblemIT"
73043,73986003,"SNOMED CT",N/A,"73986003SNOMED CT"
73449,740,AMPATH,N/A,740AMPATH
73449,740,PIH,N/A,740PIH
137162,7411,"PIH Malawi",N/A,"7411PIH Malawi"
80637,7417,RxNORM,N/A,7417RxNORM
79053,741,AMPATH,N/A,741AMPATH
74250,74250,CIEL,N/A,74250CIEL
74423,74423,CIEL,N/A,74423CIEL
76488,744,AMPATH,N/A,744AMPATH
155468,745914,"IMO ProblemIT",N/A,"745914IMO ProblemIT"
75948,745,AMPATH,N/A,745AMPATH
75948,745,PIH,N/A,745PIH
133028,746656,"IMO ProblemIT",N/A,"746656IMO ProblemIT"
74745,74745,CIEL,N/A,74745CIEL
74778,74778,CIEL,N/A,74778CIEL
74781,74781,CIEL,N/A,74781CIEL
74797,74797,CIEL,N/A,74797CIEL
76488,747,AMPATH,N/A,747AMPATH
76488,747,PIH,N/A,747PIH
74807,74807,CIEL,N/A,74807CIEL
74843,74843,CIEL,N/A,74843CIEL
74845,74845,CIEL,N/A,74845CIEL
5622,74964007,"SNOMED NP",N/A,"74964007SNOMED NP"
162082,74996004,"SNOMED CT",N/A,"74996004SNOMED CT"
148175,749,"IMO ProblemIT",N/A,"749IMO ProblemIT"
127777,75075,"IMO ProblemIT",N/A,"75075IMO ProblemIT"
78280,750,AMPATH,N/A,750AMPATH
75161,75161,CIEL,N/A,75161CIEL
80792,7517,RxNORM,N/A,7517RxNORM
79755,751,AMPATH,N/A,751AMPATH
75205,75205,CIEL,N/A,75205CIEL
75208,75208,CIEL,N/A,75208CIEL
507,7520,"PIH Malawi",N/A,"7520PIH Malawi"
75222,75222,CIEL,N/A,75222CIEL
76734,753,AMPATH,N/A,753AMPATH
5334,7545,"PIH Malawi",N/A,"7545PIH Malawi"
1294,7548,"PIH Malawi",N/A,"7548PIH Malawi"
144046,75511006,"SNOMED CT",N/A,"75511006SNOMED CT"
75523,75523,CIEL,N/A,75523CIEL
146513,7553,"PIH Malawi",N/A,"7553PIH Malawi"
123098,75570004,"SNOMED CT",N/A,"75570004SNOMED CT"
5356,7562,"PIH Malawi",Coded,"7562PIH Malawi"
135761,75659004,"SNOMED NP",N/A,"75659004SNOMED NP"
75161,756,AMPATH,N/A,756AMPATH
127777,75705005,"SNOMED CT",N/A,"75705005SNOMED CT"
128223,75713,"IMO ProblemIT",N/A,"75713IMO ProblemIT"
128225,75750,"IMO ProblemIT",N/A,"75750IMO ProblemIT"
73449,7577004,"SNOMED CT",N/A,"7577004SNOMED CT"
73624,757,AMPATH,N/A,757AMPATH
75842,75842,CIEL,N/A,75842CIEL
75847,75847,CIEL,N/A,75847CIEL
792,758660,RxNORM,N/A,758660RxNORM
75948,75948,CIEL,N/A,75948CIEL
80945,7597,RxNORM,N/A,7597RxNORM
75983,75983,CIEL,N/A,75983CIEL
126319,76067001,"SNOMED CT",N/A,"76067001SNOMED CT"
112493,76272004,"SNOMED CT",N/A,"76272004SNOMED CT"
76342,76342,CIEL,N/A,76342CIEL
76446,76446,CIEL,N/A,76446CIEL
129406,76462000,"SNOMED CT",N/A,"76462000SNOMED CT"
76464,76464,CIEL,N/A,76464CIEL
81041,7646,RxNORM,N/A,7646RxNORM
76488,76488,CIEL,N/A,76488CIEL
113928,76498008,"SNOMED CT",N/A,"76498008SNOMED CT"
76514,76514,CIEL,N/A,76514CIEL
76516,76516,CIEL,N/A,76516CIEL
76552,76552,CIEL,N/A,76552CIEL
82446,765,AMPATH,N/A,765AMPATH
76613,76613,CIEL,N/A,76613CIEL
139006,7661,"IMO ProblemIT",N/A,"7661IMO ProblemIT"
82912,766,AMPATH,N/A,766AMPATH
117671,7670,"IMO ProblemIT",Coded,"7670IMO ProblemIT"
76734,76734,CIEL,N/A,76734CIEL
139584,7678,"IMO ProblemIT",N/A,"7678IMO ProblemIT"
767,767,AMPATH,N/A,767AMPATH
767,767,CIEL,N/A,767CIEL
109,76844004,"SNOMED CT",N/A,"76844004SNOMED CT"
768,768,AMPATH,N/A,768AMPATH
768,768,CIEL,N/A,768CIEL
111953,77038006,"SNOMED CT",N/A,"77038006SNOMED CT"
77063,77063,CIEL,N/A,77063CIEL
77164,77164,CIEL,N/A,77164CIEL
77166,77166,CIEL,N/A,77166CIEL
140941,77215,"IMO ProblemIT",N/A,"77215IMO ProblemIT"
73006,772,AMPATH,N/A,772AMPATH
1434,77386006,"SNOMED CT",Boolean,"77386006SNOMED CT"
773,773,AMPATH,N/A,773AMPATH
773,773,CIEL,N/A,773CIEL
77512,77512,CIEL,N/A,77512CIEL
1472,77543007,"SNOMED CT",N/A,"77543007SNOMED CT"
148647,77675002,"SNOMED CT",N/A,"77675002SNOMED CT"
77696,77696,CIEL,N/A,77696CIEL
77702,77702,CIEL,N/A,77702CIEL
77714,77714,CIEL,N/A,77714CIEL
77719,77719,CIEL,N/A,77719CIEL
159307,778303,"IMO ProblemIT",N/A,"778303IMO ProblemIT"
77897,77897,CIEL,N/A,77897CIEL
70245,778,AMPATH,N/A,778AMPATH
77920,77920,CIEL,N/A,77920CIEL
73136,779,AMPATH,N/A,779AMPATH
78010,78010,CIEL,N/A,78010CIEL
120939,78048006,"SNOMED CT",N/A,"78048006SNOMED CT"
780,780,AMPATH,N/A,780AMPATH
780,780,CIEL,N/A,780CIEL
78222,78222,CIEL,N/A,78222CIEL
78280,78280,CIEL,N/A,78280CIEL
145740,7847004,"SNOMED CT",N/A,"7847004SNOMED CT"
78476,78476,CIEL,N/A,78476CIEL
78632,78632,CIEL,N/A,78632CIEL
78643,78643,CIEL,N/A,78643CIEL
72120,786,AMPATH,N/A,786AMPATH
141413,78733,"IMO ProblemIT",N/A,"78733IMO ProblemIT"
138609,78800,"IMO ProblemIT",N/A,"78800IMO ProblemIT"
136245,78845,"IMO ProblemIT",N/A,"78845IMO ProblemIT"
120615,78868004,"SNOMED CT",N/A,"78868004SNOMED CT"
78873,78873,CIEL,N/A,78873CIEL
133469,78890,"IMO ProblemIT",N/A,"78890IMO ProblemIT"
171,7894111,"IMO ProblemIT",N/A,"7894111IMO ProblemIT"
123583,78945,"IMO ProblemIT",N/A,"78945IMO ProblemIT"
102,7895008,"SNOMED CT",N/A,"7895008SNOMED CT"
79037,79037,CIEL,N/A,79037CIEL
79038,79038,CIEL,N/A,79038CIEL
79040,79040,CIEL,N/A,79040CIEL
79053,79053,CIEL,N/A,79053CIEL
79074,79074,CIEL,N/A,79074CIEL
81572,7909,RxNORM,N/A,7909RxNORM
81574,7910,RxNORM,N/A,7910RxNORM
79237,79237,CIEL,N/A,79237CIEL
79250,79250,CIEL,N/A,79250CIEL
79283,79283,CIEL,N/A,79283CIEL
792,792,AMPATH,N/A,792AMPATH
792,792,CIEL,N/A,792CIEL
77719,79380007,"SNOMED NP",N/A,"79380007SNOMED NP"
794,793,AMPATH,N/A,793AMPATH
79413,79413,CIEL,N/A,79413CIEL
794,794,AMPATH,N/A,794AMPATH
794,794,CIEL,N/A,794CIEL
74807,796,AMPATH,N/A,796AMPATH
79723,79723,CIEL,N/A,79723CIEL
5334,79740000,"SNOMED CT",N/A,"79740000SNOMED CT"
5340,79740000,"SNOMED NP",N/A,"79740000SNOMED NP"
79755,79755,CIEL,N/A,79755CIEL
79756,79756,CIEL,N/A,79756CIEL
147241,7977,"PIH Malawi",N/A,"7977PIH Malawi"
79782,79782,CIEL,N/A,79782CIEL
79783,79783,CIEL,N/A,79783CIEL
79784,79784,CIEL,N/A,79784CIEL
86663,797,AMPATH,N/A,797AMPATH
81728,7982,RxNORM,N/A,7982RxNORM
79831,79831,CIEL,N/A,79831CIEL
79833,79833,CIEL,N/A,79833CIEL
135595,79890006,"SNOMED CT",N/A,"79890006SNOMED CT"
798,798,AMPATH,N/A,798AMPATH
798,798,CIEL,N/A,798CIEL
141128,79922009,"SNOMED CT",N/A,"79922009SNOMED CT"
42,80003002,"SNOMED CT",Boolean,"80003002SNOMED CT"
125198,800600,"IMO ProblemIT",N/A,"800600IMO ProblemIT"
125205,80068009,"SNOMED CT",N/A,"80068009SNOMED CT"
80191,80191,CIEL,N/A,80191CIEL
159314,802031,"IMO ProblemIT",N/A,"802031IMO ProblemIT"
158699,802056,"IMO ProblemIT",N/A,"802056IMO ProblemIT"
131746,802549,"IMO ProblemIT",N/A,"802549IMO ProblemIT"
140937,802685,"IMO ProblemIT",N/A,"802685IMO ProblemIT"
84795,802,AMPATH,N/A,802AMPATH
130987,80313002,"SNOMED CT",N/A,"80313002SNOMED CT"
150654,803499,"IMO ProblemIT",N/A,"803499IMO ProblemIT"
148651,803864,"IMO ProblemIT",N/A,"803864IMO ProblemIT"
140936,804388,"IMO ProblemIT",N/A,"804388IMO ProblemIT"
127784,804809,"IMO ProblemIT",N/A,"804809IMO ProblemIT"
128318,804867,"IMO ProblemIT",N/A,"804867IMO ProblemIT"
80487,80487,CIEL,N/A,80487CIEL
145994,8052,"IMO ProblemIT",N/A,"8052IMO ProblemIT"
150575,8053,"IMO ProblemIT",N/A,"8053IMO ProblemIT"
80586,80586,CIEL,N/A,80586CIEL
80637,80637,CIEL,N/A,80637CIEL
127221,806865,"IMO ProblemIT",N/A,"806865IMO ProblemIT"
74807,806,AMPATH,N/A,806AMPATH
112846,807179,"IMO ProblemIT",N/A,"807179IMO ProblemIT"
80792,80792,CIEL,N/A,80792CIEL
124165,8080,"IMO ProblemIT",N/A,"8080IMO ProblemIT"
123944,808644,"IMO ProblemIT",N/A,"808644IMO ProblemIT"
80945,80945,CIEL,N/A,80945CIEL
119558,80967001,"SNOMED CT",N/A,"80967001SNOMED CT"
112992,8098009,"SNOMED CT",N/A,"8098009SNOMED CT"
792,809,AMPATH,N/A,809AMPATH
81041,81041,CIEL,N/A,81041CIEL
81042,81042,CIEL,N/A,81042CIEL
81066,81066,CIEL,N/A,81066CIEL
81067,81067,CIEL,N/A,81067CIEL
130059,81075000,"SNOMED CT",N/A,"81075000SNOMED CT"
136324,81130,"IMO ProblemIT",N/A,"81130IMO ProblemIT"
127904,8122,"IMO ProblemIT",N/A,"8122IMO ProblemIT"
78280,81335000,"SNOMED CT",N/A,"81335000SNOMED CT"
158551,813871,"IMO ProblemIT",N/A,"813871IMO ProblemIT"
70056,814,AMPATH,N/A,814AMPATH
150575,81546003,"SNOMED CT",N/A,"81546003SNOMED CT"
81566,81566,CIEL,N/A,81566CIEL
81572,81572,CIEL,N/A,81572CIEL
81573,81573,CIEL,N/A,81573CIEL
81574,81574,CIEL,N/A,81574CIEL
70056,815,AMPATH,N/A,815AMPATH
124994,816083,"IMO ProblemIT",Coded,"816083IMO ProblemIT"
76734,81609008,"SNOMED CT",N/A,"81609008SNOMED CT"
150613,8167,"IMO ProblemIT",N/A,"8167IMO ProblemIT"
133469,81680005,"SNOMED CT",N/A,"81680005SNOMED CT"
81728,81728,CIEL,N/A,81728CIEL
817,817,AMPATH,N/A,817AMPATH
817,817,CIEL,N/A,817CIEL
819,8191000105002,"SNOMED MVP",N/A,"8191000105002SNOMED MVP"
70246,81944,RxNORM,N/A,81944RxNORM
74781,81997,RxNORM,N/A,81997RxNORM
